date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score,opex_ratio
2026-09-08,FIN01184,1169505.2882734598,1240621.2212266717,796381.2199421171,3241229.65853474,33.61698893521178,1707734.8977943116,3946832.417470175,95.57582126935887,4.718672267437632,0.7368092014134355
2026-09-09,FIN01184,1530562.4152207598,2951340.6032296265,366265.440627716,9068402.394175287,47.16685572942016,3271997.9566208473,1941046.755995681,99.2647797796329,4.636510822157062,0.7732027033901947
2026-09-10,FIN01184,714555.0016928172,2281040.5962930555,745153.0369574124,1658632.0711545385,45.2394192290701,1616979.9271111793,4228753.456961611,95.7275670280305,4.407077089685234,0.7907222515341729
2026-09-11,FIN01184,1480106.6028802595,2614934.814102004,539960.4189700312,5237860.180493632,47.117829740904085,3628784.041483123,934394.7352608535,94.38349725484582,4.6986986698099,0.6951751938046798
2026-09-12,FIN01184,627957.471882944,3459139.054442671,642232.391874616,5385718.786208059,33.76178189690705,1747756.0867564718,2184699.959497643,93.3420562309153,4.608939336627265,0.7155279397700564
2026-09-13,FIN01184,1109963.1535471997,3681017.2893123645,861628.2899561037,3450936.3676303034,49.57585710349897,4681204.982228263,4261729.416618828,94.46551731303913,4.609793346795101,0.6796965125946092
2026-09-14,FIN01184,499257.31292754214,2339673.2688754066,333652.87686812953,5465631.917600873,28.50800829303503,4522484.739559337,2859013.0293138917,96.84207681237,4.685216666421396,0.7407083488543176
2026-09-15,FIN01184,753513.1283022288,1966927.9327200719,964092.6363898315,5855542.814955148,46.94840567890533,783373.3877421804,4662478.747040837,98.20448678916148,4.788917387834588,0.7556726033924429
2026-09-16,FIN01184,559742.7181079469,3157881.532903186,488028.9143053636,8640027.284416782,31.963235014481697,2522343.1355588953,4903365.408047178,93.69901369954775,4.658395437408731,0.7313138014558047
2026-09-17,FIN01184,800452.4332900674,2483802.1900788173,0.0,4453897.7956904145,25.928419269901784,2395514.9377337378,2763696.295849641,93.9703830563889,4.236218755889392,0.79952017969163
2026-09-18,FIN01184,724261.402989209,3527891.3871319974,547300.5991732519,3961442.938211865,49.36285248368122,3463474.162968802,4360662.661394736,96.06776798215888,4.374222076731328,0.832943321615967
2026-09-19,FIN01184,422399.4885367328,4466543.094423246,862836.5659865427,3681703.5932363933,48.69113387828375,531188.7523129839,4658781.938550224,93.45258770683874,4.669574891431191,0.6958974370631832
2026-09-20,FIN01184,823857.8634871007,3240346.235027837,548790.3075569087,6288196.208480142,44.68526941483503,4165623.087709604,2793768.82247152,93.44172639200754,4.365830885421342,0.8067788746018125
2026-09-21,FIN01184,1704386.2901081534,4020467.9982076623,1061998.9810017284,0.0,37.05545775733714,2917294.598049882,4830723.15680754,97.08879226568014,4.101997931887821,0.6427428417506141
2026-09-22,FIN01184,885613.1945287192,2776510.4322197773,838287.8462421023,2945206.894963664,42.523952765158384,3251997.5295605715,2574017.5401446125,98.22828545760999,4.799623170370469,0.7099399735922289
2026-09-23,FIN01184,195992.01788369042,2646672.688514025,801604.188998105,4335236.223844336,55.19579635970619,4647533.9716124125,2681216.175495493,96.04860421950589,4.538243670865734,0.7297480397725903
2026-09-24,FIN01184,1209067.734787149,1699922.3557256414,823409.8092402255,3435582.3220415167,50.735045772019326,1902449.2120312108,3899321.762997291,88.63900539796929,4.801891575117986,0.7917619083932116
2026-09-25,FIN01184,1002418.1614085503,1651554.1798958322,628833.7076404105,7481574.748134827,35.991738732916076,4624097.337802761,5371760.856636655,94.94714514881504,4.693133467238066,0.7481881778837004
2026-09-26,FIN01184,1352554.6931346913,2630608.4460889963,671413.6631249519,1578441.0062471055,42.30196596535992,4484793.470557303,5581664.3043885315,100.26797543398165,4.747602665187788,0.8858038080596449
2026-09-27,FIN01184,635033.503882485,1254647.0389829252,765314.7716415705,2832981.7398102316,46.17346817075129,1140834.566263057,3552337.6276056054,97.04553548578642,4.783068854914988,0.7002642649962183
2026-09-28,FIN01184,1095598.427117304,2796772.163302971,720400.5235114625,6804662.99088404,38.811814822411904,2573879.545531638,2539039.5305085857,96.27218271212888,4.223515063648087,0.6800347927123065
2026-09-29,FIN01184,1344738.4569173127,3309794.931478196,709243.7574092362,4514391.523367289,38.1574008070696,5175946.982128199,2933611.857550728,97.16877733293968,4.350358393717563,0.8100927554268575
2026-09-30,FIN01184,997954.0187462255,4297536.052748777,786636.4539148575,8024303.113411055,41.899357591651764,1320402.6202754746,3011770.989297244,95.84243518802828,4.645575626679359,0.7567554404786828
2026-10-01,FIN01184,425821.3367379955,2364080.97592391,690306.0974436873,2882272.3938501645,32.68979166965565,2605408.621557627,1316666.5754774355,101.925879184405,4.592622505322535,0.7620496936613668
2026-10-02,FIN01184,1043186.7375573206,4183540.738115346,583024.3456652495,7087208.634213584,43.04187392358965,0.0,287320.4902206138,92.81319383184658,4.65923392169652,0.8724910602187269
2026-10-03,FIN01184,818044.796531087,1070456.9448329615,476528.39221515064,9430233.442849096,66.6270240830764,3937791.9162167045,4978506.46057917,90.33664034249595,4.898755969223496,0.6598762184234158
2026-10-04,FIN01184,1157853.6092823935,4439724.293369779,557245.8823540225,4495267.519516495,30.284590051487847,3503805.8179647108,2439301.0318177864,98.62937003481301,4.953836532427245,0.7401513578306886
2026-10-05,FIN01184,685278.4841869513,4855526.546460636,520939.22858951485,3071536.8289818917,26.291062508170306,1445275.2456428541,3596937.634559373,92.40518682873697,4.421038593126654,0.7183204434613177
2026-10-06,FIN01184,242654.30045822274,3278523.2200072594,867760.9830280037,4731788.19178677,35.81728494155128,2375442.158222337,2302091.639888494,96.40972033304784,4.43770964397173,0.8357121737019484
2026-10-07,FIN01184,1539433.5837156358,2568559.3835662697,629071.3773265799,690449.1325365142,31.853857425977672,1937719.037096887,3760880.8792748973,96.76644460338561,4.843400628310979,0.6888311766042563
2026-10-08,FIN01184,859199.0939817362,817506.5892805425,775357.6625932762,4097178.136212108,37.55767452946707,63540.412359535694,4508187.116134737,95.91907646207675,4.1882768613567825,0.8333810143513326
2026-10-09,FIN01184,1157924.754005175,2082922.5811720623,591344.3642985722,5044037.225911814,44.619621722293935,3305629.548974802,5093629.845402153,91.94261311917246,4.375771477684336,0.7926476513073181
2026-10-10,FIN01184,446593.9726747035,3239652.1935210763,588731.4044280455,2003852.1165919309,38.17489268738908,4136917.1013845806,2238541.2626244286,92.79258238036688,4.827319517296079,0.6695316094020366
2026-10-11,FIN01184,1202696.54567208,2705159.353046856,732407.6237922646,5172362.740891975,24.435423987073598,3501966.5505753052,4510210.417441236,93.34456530819278,4.078740677066711,0.7061958168952348
2026-10-12,FIN01184,1037917.7377653625,4266262.378098149,675591.7060455313,4006252.0004380103,63.98396383734671,2168699.7630192037,2965922.184079836,98.92352088962036,4.717365728359162,0.708109635633385
2026-10-13,FIN01184,921795.5543887824,2531655.472033743,743638.7168769329,3886758.7869415423,43.87694545594349,2393809.5846362454,3095933.386577489,98.28920060996701,4.387732820925017,0.7893855845140065
2026-10-14,FIN01184,800017.7962631362,5112324.511899048,708924.4734936157,6393343.378241603,59.63243367408159,6419316.956802398,5045936.192826156,93.9616850924902,4.923498310526742,0.6326107241408242
2026-10-15,FIN01184,266714.92686114775,1035809.8349121187,683097.7610762697,4271944.7694592625,46.885813015089674,2657553.272230059,1645511.4809939063,90.88818641930914,4.3427604150647685,0.7009373951997312
2026-10-16,FIN01184,245360.2897313264,2366159.9316929323,584130.0381530693,6286313.205551146,33.72322892625485,3831125.90816465,4089650.9601505576,95.99494067642678,4.478050627732711,0.7647478253955888
2026-10-17,FIN01184,1240660.213095104,4033502.055622733,521443.44506008027,6658970.435975285,51.51453877619457,1533201.644376778,4124423.9384132135,94.1022667443026,4.707346802914257,0.7741166023611444
2026-10-18,FIN01184,806710.3631492076,4609197.8494460415,251616.1785855657,2670404.9931697054,50.933183783726584,5302007.557397602,2481614.3582749674,95.82058328305568,4.951071996438059,0.7611476788673189
2026-10-19,FIN01184,1379792.1654426455,4052308.9705276107,197400.09877089207,1809481.5457002358,50.474539401759415,2231960.9308926407,2434259.607111995,93.10180901451805,4.911800154153196,0.7467837313772475
2026-10-20,FIN01184,793774.4234010826,4871152.7535086805,510233.1809266652,1990687.9180207704,63.80634255867983,3213352.9888274297,746226.1757413531,94.05818444696827,4.124933640156766,0.719443012559385
2026-10-21,FIN01184,1009394.2099390858,3708879.357857683,677409.0388842185,11322867.815586677,54.425447373289295,0.0,1498453.2612981256,94.6738436194707,4.526826485219747,0.7771179828579814
2026-10-22,FIN01184,695052.8975367956,1901052.1497166718,717795.2881185191,3521510.3911576713,61.49422119951702,3521034.964293319,2708476.695315132,95.0271494901288,4.799126045787277,0.7225530309156218
2026-10-23,FIN01184,727469.1998383902,1709152.5721244398,753551.5363603102,8293348.9882234335,47.67761835697647,4830564.629843924,2000768.3560279184,96.12299076239981,4.35766370949878,0.7092734642049402
2026-10-24,FIN01184,745641.5306992284,3449554.0322951525,804484.4062527526,6095616.458411127,38.876882431366745,4039349.6944347452,5683480.806710044,97.24831742983332,4.334440287486449,0.8297750253551268
2026-10-25,FIN01184,675894.9348516464,4148651.0410941113,952128.7526786512,4189900.1728691584,20.06554485932508,582846.0438393266,3958956.127892059,97.61972814296966,4.9041324238895,0.7648877491201278
2026-10-26,FIN01184,908807.638944939,4585585.26246707,545261.3111300834,3598002.2320459355,56.54753267273206,4228871.358739529,3778998.0036439146,92.8964716620433,4.494867086278718,0.7022754185306256
2026-10-27,FIN01184,1392290.823717691,3527121.593245442,891508.3863384114,4405878.250054641,29.04707341613317,2909529.4781972207,3446056.973906324,96.40744066237876,4.534004867043934,0.7431536741359377
2026-10-28,FIN01184,1101892.4339986283,3779954.131202579,578504.6998059162,2919529.697654665,48.00070496792976,2952976.4084218037,4539911.697111263,96.12439811630048,4.998745255094848,0.6647595772754008
2026-10-29,FIN01184,1226790.2451706696,2786233.908954769,717068.6551976923,7019298.261216242,44.955953177467265,5246093.927819939,3525466.565794377,96.42383035224786,4.909850654108258,0.8081329441107948
2026-10-30,FIN01184,929504.2535163115,2880537.491169139,645416.3328534975,8052235.600023666,54.83363931648259,3857151.9242311628,1962711.791211342,96.67965973086764,4.904224395976255,0.687876571599864
2026-10-31,FIN01184,853828.2407816688,2660558.111652443,429508.2209936138,3784471.0021691495,32.179326367788846,1888255.884863439,1700566.7520305628,92.88856554669303,4.3154899075468185,0.8420955172125976
2026-11-01,FIN01184,542468.7510139244,3049320.9461105466,599146.3897928161,5938238.828166995,30.732949354875153,2375905.4062382947,2645609.5372686097,90.31897352742358,4.382814193603981,0.7900672188273902
2026-11-02,FIN01184,0.0,4002951.2367712557,785718.7525427109,4771162.387479873,64.34721798060993,1854187.0987614158,662315.8670471064,94.0500786245081,4.5613449649382325,0.7431307381283769
2026-11-03,FIN01184,923229.8309983889,3481184.3614991033,812273.3713580788,0.0,35.20059433783554,3433839.2727871723,1006538.4569621063,92.4198427415429,4.565305818420767,0.7768248436006995
2026-11-04,FIN01184,893290.5647881187,4419656.254578425,562621.0433871152,1021773.2057062327,38.25230333282344,1675305.64608747,2202276.183767127,95.57994594461684,4.77744956823122,0.7458533914658337
2026-11-05,FIN01184,1021285.9554816803,2925651.3229119065,604017.1191565194,7107690.057927733,49.4308797551561,1928246.7649544952,2288765.6315819705,92.84908161058577,4.409077161180286,0.6843245431850614
2026-11-06,FIN01184,1108735.8663052982,3654196.004150211,614846.1603995647,9625469.39965485,53.765024599778656,1315928.6856193736,3582164.625841537,98.71206490140705,5.019631118865704,0.6815997144897811
2026-11-07,FIN01184,852370.3435837274,2628140.0523328274,801489.394757441,947564.006139786,53.18069782243753,3890490.72226558,4788817.511398707,94.35848696732204,4.865916607417034,0.7227582702835087
2026-11-08,FIN01184,691874.827223383,1678861.774491624,1026388.1929140592,5301406.527234737,42.96534197904688,2353564.2360748686,3179124.80078093,95.15082201321681,4.943010548575998,0.7379204702994153
2026-11-09,FIN01184,866196.2228410527,4449316.327008507,739601.354996232,3407485.392317838,34.146117513634884,1251488.2587418985,2784152.362946959,93.21450970530455,5.118382808183932,0.8091089058319304
2026-11-10,FIN01184,937958.4479812498,3415411.8357060826,813379.4498739255,4921641.97556117,51.58327356430048,4354368.908998126,3842075.0816449644,92.5676490830241,4.3267375743374155,0.7570842635398903
2026-11-11,FIN01184,717478.467069846,4467492.971983779,666565.7597157648,3661085.14090066,54.20786278452112,4299301.286426378,4335934.322771617,96.8065408459664,4.4345174742044,0.7205538392023741
2026-11-12,FIN01184,765986.0225657786,3432186.4685292705,681577.1709778521,4022872.7879420295,44.714634844369236,5083271.327522039,3427933.962441983,92.18833397606734,4.7400979661544,0.7637881983391354
2026-11-13,FIN01184,574840.7139285133,4493763.73281531,565272.2372854353,8064921.07839304,37.73722037399148,4194190.1395682013,904969.7087835474,95.38936385608493,4.7230377826792065,0.8271842602118764
2026-11-14,FIN01184,1283671.951183707,2166435.301655284,752746.9503560116,5043422.6717278715,38.01078676013976,2606443.6249818713,5602147.229277534,96.38664941915472,4.490412556163807,0.6874253863833103
2026-11-15,FIN01184,1355176.2243253435,2164777.854646929,681611.1271686293,7582668.71229413,41.61193816245868,3985958.678326845,3382110.5628767493,98.91401285644878,4.839912653010754,0.7292972391294748
2026-11-16,FIN01184,500348.8535621317,3181786.53705141,927542.3616846965,6384729.791853661,65.58645128528642,3808132.1209063837,4069287.6140904184,91.09325334671347,4.49215140858716,0.7662128540341162
2026-11-17,FIN01184,750010.7952628357,1811069.5566367249,771534.6798360803,6193928.1360732075,54.90706242517783,2230190.195947959,6013427.12553742,93.83309634964041,4.698463225615215,0.7644233563277151
2026-11-18,FIN01184,1465891.2552339996,0.0,658460.6648841719,5130512.429094395,49.64752505145622,3182390.176781799,1352303.7869162122,100.06971608333072,4.136479802482254,0.8156136770580723
2026-11-19,FIN01184,863013.7856300966,5866271.519707904,587789.0160742616,5739892.097845668,50.62507794212462,4981926.723428893,985497.8013268444,99.65919677063616,4.793586627463553,0.704140152671169
2026-11-20,FIN01184,644411.1416373269,1952219.8727797195,767123.8238957343,6291352.543205897,43.38817070235522,2274123.7096374948,2365965.573794909,95.84704343895183,4.344875258202644,0.7631176222813446
2026-11-21,FIN01184,508387.4596353063,2268338.4263202134,815430.2324832649,9233977.828862712,53.050923101857634,4074976.632928939,1633877.4573701157,93.26093526023053,4.328496129045325,0.6838562282418936
2026-11-22,FIN01184,351606.8869121867,3372084.2382414476,992774.958057031,2831618.514538248,37.63858429787601,1701863.4570222313,3265187.889991659,98.20409152259239,5.126425335956816,0.784554788191554
2026-11-23,FIN01184,1156563.6369703372,5226891.792006206,698826.2143925733,6091721.390336989,35.40416565339635,4183118.9998756303,3431715.469832618,90.43565108751022,4.588657922242639,0.7092212980506647
2026-11-24,FIN01184,958498.1625112186,2887822.060577924,509300.02598687715,5672065.236734822,40.39135206870524,4384593.291426601,1256687.3556833328,90.86250130347322,4.365040325496958,0.743582207631161
2026-11-25,FIN01184,951399.0506798683,1764935.7261822536,296226.3418048965,7870968.503701138,53.1057654593525,2859455.0055239275,3489432.4615587643,95.28098363501474,4.240105087860707,0.7110131432652762
