date,campaign_id,marketing_spend,new_customers,revenue_attributed,budgeted_spend,actual_spend,brand_awareness_index,lead_quality_score,leads,conversions,conversion_rate
2026-07-20,CMP01184,2033107.6537668137,53.256039432063325,7696215.417236711,1128435.4200406745,1539130.673325417,65.01022223002727,9.274273728776736,137.86630771681504,35.64093929798582,21.75306278373886
2026-07-21,CMP01184,485943.25016071065,99.31145453161844,5891082.644967246,1517787.5695186483,1345304.6409791177,74.89734919398684,8.530718370434201,174.50322004673936,29.585187155394543,19.556018631559105
2026-07-22,CMP01184,532591.3332215088,23.329327344656804,6327491.709664914,1292952.176403507,1848499.207370711,56.926783834607456,8.373976598435577,134.3890603212066,29.528884322190585,29.68838840640855
2026-07-23,CMP01184,472074.6240250354,114.34500685775927,8626263.980447052,1711448.8283260034,1620562.518174476,81.6160181604652,10.45946026033264,161.84828763018405,28.625650961837017,7.439813277383999
2026-07-24,CMP01184,1403762.6433363366,47.21790853926572,6408847.219893668,1284743.558671362,935958.3721892682,78.21724117160132,10.030178042023037,98.2792740200458,37.77157921185379,16.62480490741911
2026-07-25,CMP01184,1219803.3148337638,24.573085758588327,6392798.726101322,885952.2132119577,1001181.2624671668,97.36649571010425,8.644595133614665,244.20912323442496,40.5455185746155,12.110958238532746
2026-07-26,CMP01184,1168525.795527168,116.08696137055682,7457065.552648627,1538393.1147243988,898697.0424771287,76.22725765437148,8.137751053354174,269.7188998645098,39.89349902264168,28.22479886300919
2026-07-27,CMP01184,1405585.9515439854,101.02811725597373,7558179.556484891,766342.3849524036,1359456.0715970458,61.243398900763495,7.896331177877896,202.00769764257063,58.759456375142776,19.000401500122692
2026-07-28,CMP01184,689375.4008840256,84.07867699475118,7853929.14634024,1645207.7804238847,1247632.1993271536,81.10326791639571,8.974506921065405,169.15571161989104,49.32616537910649,18.739419732584977
2026-07-29,CMP01184,1526982.552053831,36.89423989517896,4192247.151191044,1062188.9559959443,1248364.1757717214,62.15957627467713,8.622064712121638,214.0241239503148,26.663311602111794,12.74959292229318
2026-07-30,CMP01184,1395726.6571850572,26.76495654556459,5118619.278077314,1286343.79364318,828519.3990048377,86.48721860709568,9.384244441101549,190.48937211625625,35.63264607767932,18.308262132809695
2026-07-31,CMP01184,1442649.322720132,56.894632961635175,9643475.761350386,1782099.2943869955,1385025.4374735695,96.87239862769208,6.98878273475065,144.66255002868903,54.94982839976187,22.086177293627824
2026-08-01,CMP01184,1114487.5594205512,0.0,6132377.192327013,1160996.599552233,1873414.822904786,73.85319882614445,7.799944537554669,211.04895528065984,33.52537524993771,10.905088792966
2026-08-02,CMP01184,154595.25403882377,87.66176747676565,2721724.7238304387,1158712.4677542164,1385019.8884727347,78.10613867290817,8.144670002039703,134.62468375111013,28.090453737911403,27.31922839569139
2026-08-03,CMP01184,1334761.6103849676,86.72309440560899,4557729.190618819,1368470.7578541366,1299447.9488129802,81.22190764131906,6.936196834998194,110.9417553991136,40.88800496357791,29.530470057335087
2026-08-04,CMP01184,1997711.4719238551,43.46133554820916,3661895.620938573,1865879.5823918956,1829399.7572832135,52.33020480862157,7.502257543977973,238.94190346998388,14.352398059810705,21.271102462966017
2026-08-05,CMP01184,739768.7032068942,53.05120366052383,2243166.3149327603,1163801.19424594,988973.9070338483,80.40079413963572,8.01733526842011,153.32841493485,26.101923906762273,14.162188643964182
2026-08-06,CMP01184,518262.99526640866,72.37985534363743,7938090.133769961,658198.0077511246,1534678.6149414887,89.93852984780989,6.911327646500311,191.82840010445145,30.132876303773877,22.6147762954665
2026-08-07,CMP01184,1229813.0138319067,64.86376749883246,5713992.163084704,813926.7381959851,765732.2713504971,90.9957964938682,8.419584810581096,91.57880378382652,50.477170154230706,16.935338870627195
2026-08-08,CMP01184,1534785.9343760489,61.96618219326817,7319282.824761857,394701.2373830222,1268975.710673476,92.15638270189396,9.218194598293255,49.03646510054364,0.0,28.006004134087064
2026-08-09,CMP01184,909253.5891256676,20.68694619055539,4714614.478184106,779378.365707756,964901.6464338644,93.09909566592238,8.171445373485032,155.63303419653494,59.17557694209687,24.219453167887977
2026-08-10,CMP01184,531027.2066427306,72.91448332095202,4179555.6738004633,1112285.136517431,1218366.874967052,63.13254255436057,6.157170235678596,177.0372493793536,50.21668519654427,17.37050304637785
2026-08-11,CMP01184,0.0,28.620427361153155,4495682.251692678,1304029.979803874,1071727.0059227454,65.42278679775659,8.235352909084893,5.146610397364952,63.40532769909912,17.865609495507837
2026-08-12,CMP01184,1934344.8763297447,66.12123590067318,3640075.7393790274,1164641.6682720017,990927.1990908504,64.5121916383265,8.123748573934655,247.6939320587926,9.452369125939192,24.74034693557324
2026-08-13,CMP01184,617392.9935676373,57.95209260019607,4317821.0185992215,1179888.1419229382,1248284.1961081815,97.01027766301956,8.036462959328535,107.30438012783114,54.85009831016345,14.494776984018287
2026-08-14,CMP01184,1343976.3554939134,27.41215833253443,4842910.466023395,944933.7616435254,974064.583871924,75.99750738752599,6.688569375014572,190.7162240986134,14.56523008185492,29.10017009552091
2026-08-15,CMP01184,2097553.9606075175,58.31653534425917,4987403.981458135,1492846.1778167174,1205569.6177562948,67.19503656564866,7.866359488567032,160.71803159571192,61.78621029026151,13.874418975114525
2026-08-16,CMP01184,1433778.060952655,27.86268513897428,6979528.130813628,1864121.46041715,1330757.2995939893,60.132979677803704,9.7645639609629,195.20430136203785,38.5491478612328,21.05956339984016
2026-08-17,CMP01184,1196909.209916326,27.710570784632942,5671542.223877519,848041.013098697,1422915.3098903429,78.29580611272505,9.935203712058312,124.63412851009018,7.944382744003324,23.648836390828777
2026-08-18,CMP01184,1189207.7378857534,61.7964710309076,7366640.031105276,1370851.2313359615,1800920.7677413465,66.88527709550341,9.255518987610223,68.79577179520493,61.420887757309174,17.37960655491326
2026-08-19,CMP01184,2192123.1010541236,32.65896179344872,7335395.689635767,1201265.5411981514,1991498.6083420597,96.44963278691851,9.569557963659758,122.62007327161344,48.85082872511929,16.469392265392507
2026-08-20,CMP01184,1776569.901065091,57.555507299509586,5159119.337201206,1034214.329784464,746874.0035023744,93.29741036142543,8.711710316169535,10.600478339065916,46.45521209152648,22.574350495968044
2026-08-21,CMP01184,688059.6123334033,46.52259224125177,6103848.99445955,661613.9303928383,1284963.925007274,66.06928891129785,10.010304693369363,195.925497548281,45.081610555182635,11.393254146396933
2026-08-22,CMP01184,2101470.468016333,40.43048718511792,5568364.406939545,1820496.6093169488,1095024.9440726428,52.48291049504253,7.576732927850982,166.79960801036182,65.11631634271237,20.32771740865462
2026-08-23,CMP01184,1210933.151618798,92.43409631275152,4166601.836613319,909524.9748945978,972422.2851749298,81.11187149092561,8.989599454546521,230.22439958555543,75.85959378982147,8.916044616150447
2026-08-24,CMP01184,633934.2836903044,71.29249974743684,2198771.1128894635,1250497.590282848,896620.8670074355,85.88108361842788,6.915303826488989,203.16385423092785,13.802643926433523,18.871595960930986
2026-08-25,CMP01184,1208766.5470396182,57.54791504857928,9189184.88068755,1396092.9822502849,1086879.0144666843,76.4338407603722,7.70459384750686,167.84098966964413,3.79835801391102,11.233568834884146
2026-08-26,CMP01184,786741.4419125181,101.88358546247528,3314384.3815970114,935616.2851501326,2048137.2136302353,91.74864632773972,6.230956719029217,242.58460582473188,41.5870154615333,22.10023447394596
2026-08-27,CMP01184,2401850.021849135,22.888236581010325,5971793.69033213,851168.4308908359,1188473.481833099,67.82950844715833,6.847150142150622,135.79041189898874,37.62288268568567,16.85462909960433
2026-08-28,CMP01184,1213306.813071496,43.07327811541902,1930598.327537762,1927204.9089530625,1115385.4541465966,80.00470085457583,7.289388935068169,152.6460753010509,0.0,25.81234820150948
2026-08-29,CMP01184,1782814.2121890131,74.24891674466038,6874660.809121054,1232946.5795375663,1380616.7859767857,88.82926126523412,8.800493375945425,143.71018159788912,42.34395948576497,23.50653424574792
2026-08-30,CMP01184,1411711.6747963105,68.20776980455399,4664592.767293716,1564472.429526954,1388496.8425607514,51.135354542772134,7.460300908292293,169.46894650346871,25.403746591771785,20.18762868739928
2026-08-31,CMP01184,549450.4269007039,79.2230786887377,2310043.964604676,821586.8483874099,1429565.411947511,59.35685565720883,7.846568092846646,215.04489887744,39.84079332746283,14.225799310475605
2026-09-01,CMP01184,1744655.6741562197,54.568863010346725,6298040.652143812,1109183.255968027,1732996.8190714847,61.89697139111149,8.523036843598975,143.4512444542138,29.90594397954345,20.42782330705392
2026-09-02,CMP01184,851279.1745682419,69.77366077015809,5583489.882937287,1630784.218845202,1983583.072465479,68.34193415942991,7.249959139792091,158.1489890973971,32.015211487164315,17.472263927874565
2026-09-03,CMP01184,1480965.9341376442,91.18411381181792,7399531.041978486,1511598.482021603,1484474.8036058843,81.71894387665643,7.387044397126636,139.0918398605777,19.869716716107213,25.062320061147005
2026-09-04,CMP01184,1048626.8773029232,48.06495842840545,3922395.512321362,2051511.588633245,1482710.192888673,54.93205413726415,8.892038965969652,152.4105976253267,75.08955194610476,16.103363275906105
2026-09-05,CMP01184,1385310.4518912071,117.3348674766918,6334691.152067148,1431448.8850985402,1671110.7007010288,83.49690231595645,8.447476888056292,180.85852451772664,35.45481251894146,17.57751685710718
2026-09-06,CMP01184,1370218.9369822363,82.77454911150451,658965.3984889267,1811847.8799347512,1347402.5270461594,88.13423308504233,8.497992035189796,23.33243658667746,46.488962934369695,16.086922126923763
2026-09-07,CMP01184,1492435.2057030085,66.82229332274157,8345254.476683833,377929.6601548001,992222.7902017974,72.3512120951273,9.599756167846447,212.95859090973465,20.215111735278505,10.869958209634666
2026-09-08,CMP01184,1835134.515939904,8.415274889072137,4387604.490852512,1459252.9831045188,2079844.9048321971,82.11836103276428,7.278154149145015,166.99569214580603,29.277338257294215,21.971012043113006
2026-09-09,CMP01184,1932849.611771544,59.852495237876155,4034852.948920468,1046597.7940802852,1680932.7117130733,77.87731185848534,6.2833413612278,134.52155572833612,14.309439996883256,29.78851707740089
2026-09-10,CMP01184,1020716.344948705,45.63611431265857,3216260.0650250344,1538836.4458523078,1767127.286510437,116.03392920858327,4.683948084278354,98.52650185920602,17.74692629773069,11.886531245970614
2026-09-11,CMP01184,1351200.0140731866,20.15155600002278,1477978.0178638687,1364542.8411996288,962604.3520397614,66.63117592755081,8.11311015521373,228.2779825721857,12.353296479710885,19.34996533168517
2026-09-12,CMP01184,1069539.3697261142,57.617280060948055,4744542.358272709,611426.7048891973,682185.3775180739,50.27718001934632,6.435065638253861,141.39083089871417,9.635102383075807,19.194818534559655
2026-09-13,CMP01184,1280631.4185104189,75.97413544718354,6824264.366311219,862931.7622459136,2254507.483367568,75.49714085168033,6.951123625849611,96.94173240734968,48.556160700712,22.94261859299639
2026-09-14,CMP01184,1323842.1569665095,22.636105731781633,4704053.839898624,1787392.4852072308,1452702.7177007296,75.90794140848769,8.594922376455735,187.2805190216595,12.434186038717533,11.572780996111051
2026-09-15,CMP01184,1212071.1689498124,54.561623030279755,3416139.91163901,902907.4770046604,1282886.5794375683,77.55389013942421,8.867895154583621,100.7337517615813,51.7985395548183,20.851498466213485
2026-09-16,CMP01184,1248022.0672341622,80.28052909794259,6523839.183292933,1010901.6744510382,1140479.8416355825,85.16715904569631,8.071449831518539,69.51976400343379,33.25050467330868,16.048016455087506
2026-09-17,CMP01184,697806.57043844,45.11860422092346,3347372.4672904843,1254310.4616829786,769548.2983017955,72.64052306499013,7.647193616461186,148.0488497035481,78.15033178086571,16.944906743608165
2026-09-18,CMP01184,1461127.6128685465,35.69949745482514,2741056.042923204,1747633.1286943154,1268026.060545636,58.32862746132741,9.010333500739227,60.193622650811704,27.2078636350414,25.813325222519733
2026-09-19,CMP01184,651171.1186943827,64.14265155510631,0.0,1271688.919964332,910742.2069740146,79.85338735290021,8.947390456646918,190.73171582527553,44.38665112088013,15.122003602834909
2026-09-20,CMP01184,811238.773387392,43.11359727304416,330904.7139015924,1170526.1090277524,915762.4419652036,91.3415618491484,6.661871415529889,160.4031513303868,17.89538377544991,25.49217019336509
2026-09-21,CMP01184,1487220.8384081342,51.00207820945117,2400893.07132491,533038.0932888183,1824035.3120669867,89.13433083488565,8.048231519769029,100.15755471011074,58.60349811681512,16.112357215939458
2026-09-22,CMP01184,1611446.165857971,46.08756819593752,5602254.199789682,1703757.8116953475,1490574.098844422,62.229911467000335,7.7754028850909505,138.26783089984812,29.140251839319795,19.513001389937113
2026-09-23,CMP01184,991783.090402252,96.02666394333308,6519798.778801893,1151138.4723819671,1426064.035782182,74.99432486766344,7.562952493013297,296.2076622717542,24.60648206147212,19.788169098593748
2026-09-24,CMP01184,1389864.4395102735,23.725976135231363,3857279.310122467,2241970.895006587,481410.9316319311,86.94656188913464,7.471290197867309,151.08220015549367,0.0,24.042164784389023
2026-09-25,CMP01184,1712366.5094733676,62.99702544864722,6922650.492082772,2141105.2646944313,1596575.5757390584,99.00851546895652,7.006100722694404,184.2231491225847,51.65842945113393,17.892864940208803
2026-09-26,CMP01184,1541222.412222147,41.91963170610877,3827276.962988371,1715707.8966259777,1000745.7698491164,71.9992252421437,11.54256190790248,140.87754360237065,36.07777840629663,13.145830688826196
2026-09-27,CMP01184,174527.75443787454,35.58110112538695,5283391.6957645845,1576950.044934614,2118167.0011449056,97.64318699840366,8.298792600776377,120.38080433666715,46.802229867561294,27.27889094286776
2026-09-28,CMP01184,1422886.392303598,52.12407778586871,4856281.832301182,610320.1206528198,1447150.1198305374,69.75145744261091,7.705917482857423,179.05639502353733,22.113447901124765,17.020904363445613
2026-09-29,CMP01184,1358906.1791200023,56.759842759144306,7046020.223544149,1452046.2242133657,1630131.4259734438,94.09770676630104,7.900543311993292,243.01659841630504,65.98100477550842,22.90938085376378
2026-09-30,CMP01184,1306343.668219863,83.33484784379944,6346733.875001162,1474129.6257401016,1165953.332644042,67.42214732401158,7.145026923855381,143.37942632258225,58.88125780689488,26.547255510690647
2026-10-01,CMP01184,599375.1514103814,56.60640081843444,4155131.24440465,1127726.9971331623,734645.4914455418,68.46561591747518,9.218834342965254,265.3373925013959,14.07140180391557,29.309882934442676
2026-10-02,CMP01184,1214813.293033871,20.97174907196447,3296352.8937395103,2257317.143848087,1887639.914102103,50.99686401101558,8.298658417006946,176.37723027730758,12.395007672647512,16.739580459409275
2026-10-03,CMP01184,1368589.8066982543,74.47582445728754,8901386.091287795,1201534.1174063843,1462604.7521806518,98.07869765225824,9.483549432127822,100.8752618386549,36.758770838597066,24.44255627714056
2026-10-04,CMP01184,1083117.3794606966,94.18794427217478,6512500.246866945,1428458.7152410168,633234.2472094407,96.67555699204117,7.843584948681034,189.17616791539723,38.7623121885723,10.53423388081756
