date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps,uptime_rate
2026-09-09,PRJ0082,0.021773793461517,5.886155790498082,2083349.247204638,1151273.1298652857,142470.65593871273,2121466.655196321,43036.75285005941,43200.0,2.417330772424583,19.442614490388145,51.10007981338586,99.51378554098687
2026-09-10,PRJ0082,0.0839639338314982,5.863732515800003,1457914.0137827422,1189516.5612747276,89564.75897842832,3976173.1044560834,43153.46697105769,43200.0,1.418922518927319,71.3850874524454,54.625071879650015,98.88709401043974
2026-09-11,PRJ0082,0.0802842213487376,16.022268304306603,1939345.6874858649,1474070.870288816,103893.20341466932,2125439.6874458706,43213.555817209715,43200.0,1.9285821252727628,27.202049112040388,62.57018143112606,99.54924348100415
2026-09-12,PRJ0082,0.0812479578507524,21.08892507733448,1837078.4206940709,1785981.4555986645,303858.5257248375,2152865.20232822,43116.81259431473,43200.0,2.711073497500102,61.99024612922686,42.602676188784315,99.02691139421472
2026-09-13,PRJ0082,0.0494846200607865,11.202296005479504,981396.6799122224,1267371.2251492818,222280.25158387073,1729053.675315955,43131.55931064531,43200.0,1.3537097416958552,10.64542298095006,18.092859831195764,98.87103210359338
2026-09-14,PRJ0082,0.0765251968946247,10.336158423355146,880591.480862489,1628005.3119081412,201977.67436987755,4082663.2016514046,43107.20232947912,43200.0,1.9900021002150896,22.243280566413105,64.4069809600394,99.23614122929324
2026-09-15,PRJ0082,0.0487108771298741,5.90447110865818,1754633.43792627,684501.8152939093,129968.1734077559,1460828.1218412193,43054.01710926397,43200.0,1.447132315140579,0.0,67.47807242271668,98.72126382940417
2026-09-16,PRJ0082,0.0772765246528748,5.43397482447297,593260.9967750905,1499699.1229792836,228895.47477951177,1177824.656596351,43163.87437346235,43200.0,2.6110320280958255,21.75692242170839,55.95425129907092,98.29669365505188
2026-09-17,PRJ0082,0.0602124752282716,22.41880341912355,787162.2541624097,1092188.3563911675,281661.45350714296,1319303.1462200447,43064.03338303887,43200.0,2.0697782356300136,3.189224003478021,62.47733730965024,99.72110932658644
2026-09-18,PRJ0082,0.0321478399640205,3.311538534282034,1374478.7623193455,2038193.4830641889,223552.7656345226,2880337.158180591,43002.14076914156,43200.0,2.781400100622041,2.6896227412111244,51.527920871653265,98.4971728783344
2026-09-19,PRJ0082,0.022871713166101,16.13153986686904,1763817.6989985583,2710580.5176862497,195548.545012084,3578862.6496918797,43085.4072034716,43200.0,0.5592162454963288,33.33074194796904,46.957687175297465,98.74866614373384
2026-09-20,PRJ0082,0.0408621569609929,5.747030432070147,1203603.3229211022,1456440.1463755127,150219.2896237371,2386564.6023766454,43178.58367445033,43200.0,4.69297260198509,34.391507464107484,37.64083624845716,100.04772399327648
2026-09-21,PRJ0082,0.0680956015037884,7.660767381220303,1600400.1915996876,953091.9808080128,175317.23303265334,4876638.330858698,43133.85539249531,43200.0,3.8206228490901486,16.587099286202132,64.72774645662155,98.68967536064513
2026-09-22,PRJ0082,0.0284185120979053,0.0,1568183.1625690511,1838292.9331742008,242828.51816100703,5257905.223865341,43063.00981067298,43200.0,0.3281187113794832,29.150603852681932,37.108355800847434,98.83284194809058
2026-09-23,PRJ0082,0.0903472310438813,14.767310345625772,963890.6160170382,1195190.4181881691,87617.64328155432,3564462.9012099323,43147.848793857185,43200.0,3.872399651894402,40.20531101560258,46.718720803263075,98.83695014282588
2026-09-24,PRJ0082,0.0550151746846882,7.087256314341248,1449301.84654983,1766466.9381342505,307317.7951457574,3773657.310146233,43167.62142401416,43200.0,2.348506685634147,29.322961703253796,59.92915938279303,98.70296374306768
2026-09-25,PRJ0082,0.0577223256216609,9.071398433808977,1088953.5875164298,1438246.110112341,259822.25854296383,1248786.648014761,43070.357731723016,43200.0,2.088576871978568,57.163138581377815,26.47381708062064,99.05859604714038
2026-09-26,PRJ0082,0.0070247394955761,7.156753637239251,919000.092501178,1130444.562483042,129568.68882161703,3566995.812395557,43054.611090083425,43200.0,2.0705083621348064,43.37283605139412,54.28730949981998,98.8819744603402
2026-09-27,PRJ0082,0.0504537489186908,12.111386257041673,1984491.5208949952,2582887.102187067,169753.63108292548,1642089.864533021,43087.87803588896,43200.0,2.963934431966481,27.835588979910376,38.79419885555558,98.85769637555268
2026-09-28,PRJ0082,0.0005358274612008,23.265722010467176,1144222.2346876697,868306.3225733119,285618.40161040385,2838189.1717181127,43065.566031325565,43200.0,1.6605585468354258,0.0,39.385676131296,98.726107569548
2026-09-29,PRJ0082,0.0644061757695351,15.269870150966357,1892232.109541263,1437589.855249024,110691.48385075328,4316504.026232193,43221.15342415788,43200.0,3.722477893343144,6.0444740088848405,50.35317383078896,98.68954161215662
2026-09-30,PRJ0082,0.0526049094148682,21.854448885594877,752600.1610724322,1657051.6561087803,197396.19578289773,1179671.7749224077,43130.654930683944,43200.0,1.6860754777392015,49.0887252840645,62.710519070448434,98.6203788382018
2026-10-01,PRJ0082,0.1118291993389085,13.782620530983632,697924.5838607588,2013140.570689668,210692.5659268684,1722694.7670787785,43124.57713550145,43200.0,2.2557914561089327,0.0,42.553455596759534,98.04310546401578
2026-10-02,PRJ0082,0.0081028832738575,20.114844532037814,1379647.3999074732,1515933.0652982711,228630.9697295098,2809518.434860812,43092.13015600699,43200.0,2.1146062477573535,45.36678804416032,56.19837396381013,98.21151624128188
2026-10-03,PRJ0082,0.0345108656352361,8.20166777791833,912445.2590278907,1663348.7794069154,187219.3193246044,2943352.326674202,43169.98524750608,43200.0,1.1299952545837637,1.660825340252778,29.51213473701007,98.23448003933888
2026-10-04,PRJ0082,0.0262892402375048,5.712477079218418,1740610.0428719642,1920213.8958827616,201001.36504086785,1123114.3010522544,43097.128974142506,43200.0,1.7895109259964013,27.769109738276764,54.29645283045598,99.19278414920625
2026-10-05,PRJ0082,0.046379893418123,15.945057808423634,1145149.834022745,874948.0648908678,134069.15485300843,3288338.0615482894,43148.50633634391,43200.0,4.861419887738506,61.103173973342734,55.605467488566674,99.00672713641336
2026-10-06,PRJ0082,0.1113163405054193,17.654221022698554,1342040.0743811035,1142980.866714811,198225.51540683353,3450237.4430355593,43175.90991215298,43200.0,2.404132505157672,2.2142838764221793,50.70116966749963,99.24110909968476
2026-10-07,PRJ0082,0.0663486057021009,8.027935962975716,1158306.7372656837,949165.9668985464,207734.78450504833,1099645.550020368,42997.8290925722,43200.0,0.8420577741061421,28.23289748774482,49.91222078835549,99.28829723981832
2026-10-08,PRJ0082,0.0200022474060879,9.143167038077827,1487279.5400403235,698655.1095255751,277682.5055787428,3676707.6856044326,43061.0123538439,43200.0,2.8013661901864393,45.10853824482896,61.32857324667572,99.41983961922983
2026-10-09,PRJ0082,0.0747286445552546,9.40245199072642,1816713.1434937024,2082371.2201976224,233094.1186497436,3026037.8169993437,43084.02360259564,43200.0,2.906966976960568,48.32943101574008,70.36376164537347,98.29365024713344
2026-10-10,PRJ0082,0.0998943580279344,11.796940082376098,861445.4402958101,992779.0255413884,211213.7862824369,2541569.551402469,43072.48094136602,43200.0,1.4461882607949712,26.113881672343673,69.06143316030631,99.57997228815722
2026-10-11,PRJ0082,0.0845039068452804,11.881043755976776,1575482.0541315177,1169877.2804732863,81037.37591030031,4338850.225329353,43089.37663950896,43200.0,1.6601742634894556,32.72413122104265,45.16455349661704,99.0540258152118
2026-10-12,PRJ0082,0.0649732934739374,14.623880117271096,585024.088402429,1573406.662146713,208126.4931484816,2103501.211038522,43022.815417081896,43200.0,1.1207728242356156,6.935725305365654,58.29509574932763,98.76408429314046
2026-10-13,PRJ0082,0.0807815857497868,2.936869933708478,1017742.147179185,1105709.518022322,253198.49913256476,1965123.9261522784,43117.044814885005,43200.0,2.2859884093824316,48.78180386488877,60.36170620093988,100.2214720473503
2026-10-14,PRJ0082,0.0502645596643421,11.16271370141274,1205834.215846917,1159532.81561628,173737.12408455403,1955822.5062547128,43035.66356891265,43200.0,2.214120865919066,62.48266463615629,32.007612302196904,98.0506147360683
2026-10-15,PRJ0082,0.0488700629707827,13.887905446886409,1590587.6658600315,1743712.1000347782,269790.20520103694,3528056.83633488,43096.20753391699,43200.0,3.848621218993877,41.314516947258085,39.77495204372178,98.78607402754966
2026-10-16,PRJ0082,0.066708939826583,21.41846897369155,1286254.6794172928,1845087.3498726904,197509.28013012197,1070081.6521642702,43033.07620234512,43200.0,3.101060465183357,26.51313002506552,41.69334455311912,99.34351951874976
2026-10-17,PRJ0082,0.0570916080517133,19.70499544756477,977767.3681409862,2176578.839330748,231569.11146288965,4170349.598888529,43173.49409247322,43200.0,1.9468139858621036,31.830625541901277,28.6010979512565,98.822333189954
2026-10-18,PRJ0082,0.0392750787815878,14.929813967382138,1606362.3002156543,1385507.3494694966,225273.25641400585,4198390.654038908,43107.75786265011,43200.0,0.923498507794872,10.03126239084692,42.69464396160228,99.2336586814653
2026-10-19,PRJ0082,0.0251228740433048,7.072485328526389,1130511.4173237374,999444.3096464887,267316.9905327262,5076676.859214823,43143.50847299216,43200.0,2.3519598055659627,30.06303843403525,38.026231165737535,99.00891168599196
2026-10-20,PRJ0082,0.0,13.031607102399718,1540293.802846044,1231258.2980456932,170697.6754010431,4422502.99556165,43040.481556335835,43200.0,3.8712890483904223,37.01317235511528,43.14519553398528,99.11333175952733
2026-10-21,PRJ0082,0.0372252840215067,11.265934244280086,1452094.665063747,1058995.4233076444,132462.38474435554,4190121.7016116944,43047.84378067883,43200.0,4.009023009086686,30.132073372257313,55.36096311951424,99.70497148030226
2026-10-22,PRJ0082,0.0409081965822833,6.215358716632512,2192929.4251318984,1426528.1052233165,192315.5446827904,3856447.6195558542,43181.651382205855,43200.0,1.410787829700887,50.578166844628555,63.03573702076973,98.06482351931665
2026-10-23,PRJ0082,0.0582542016315316,13.876410697650178,1505747.7752384257,1943313.0686872168,234224.4529888633,3775849.509800178,43062.866064103895,43200.0,1.494832241902163,9.528390851566908,46.87871585246583,98.31602584580256
2026-10-24,PRJ0082,0.0463075893176641,13.287742749679342,1882496.2567231532,1705476.7922182626,190839.2635538846,3660774.7029011864,43104.33172942193,43200.0,2.664758023608601,47.597556797405986,53.23878764326624,99.47531113191025
2026-10-25,PRJ0082,0.0588911874636331,7.683220077982463,1023799.7182092622,1550248.8342632635,260167.90292798344,2432143.7126957937,43118.77494226352,43200.0,3.7402490353969986,35.2832213732804,51.29365037966221,99.99546787436972
2026-10-26,PRJ0082,0.0612510009721232,7.793431201866866,1428372.4181355715,1378319.3136648291,286553.7428472326,3609629.930976671,43024.42882687789,43200.0,1.34920023528265,12.098761237528802,59.28185116352627,98.54928868536514
2026-10-27,PRJ0082,0.0162718305137605,15.462329011467835,1635731.3189024315,1144693.0709225277,234959.44496701867,3736132.9781134343,43025.756223100136,43200.0,1.715704403410247,10.78647342074851,44.579290419175074,99.3349711299998
2026-10-28,PRJ0082,0.0972777554240618,8.453621762072693,1195580.240950904,1326469.8178233928,262898.0289928752,1148806.5639353057,43037.92263130322,43200.0,2.1767108124596186,58.89745033283289,50.85205408590023,99.48819065121155
2026-10-29,PRJ0082,0.0128452095447469,6.0519188062464835,1895726.9986804456,1768568.0282185832,283672.6173762019,2499474.3483210243,43097.11461860045,43200.0,1.4911397182361317,45.16583968238801,25.189017316262177,99.723232134371
2026-10-30,PRJ0082,0.0067267866816355,13.144750395724246,1813603.213871003,453424.3388298475,147013.19556050113,1968201.7202288792,43075.537575789895,43200.0,2.303151123865632,10.104952657142755,43.05637534478368,100.11154903501998
2026-10-31,PRJ0082,0.0557928908137121,9.503922368446627,1160247.9043121857,1051881.957471986,252141.94584479532,2217341.0917803976,43157.084187009925,43200.0,3.1832445488651775,38.424350049357315,70.9491278421615,99.16469690534947
2026-11-01,PRJ0082,0.062748455565671,2.6116683052779113,965483.2277790986,1452933.1647424423,292793.7105172224,986716.6159426856,43052.17656028335,43200.0,2.668421106949015,21.57508067342759,44.99142555839652,98.55513784512526
2026-11-02,PRJ0082,8.77424743554317e-05,12.721366846064694,264300.68529178004,2046293.8504515856,212088.28599673355,2026691.9040133385,43098.55646548356,43200.0,3.5808140178704893,37.82216243554881,57.09626909530843,98.6975358693594
2026-11-03,PRJ0082,0.0302003976573925,15.3332936647644,730984.6829926027,1140546.08597403,242301.6917514502,3112789.372590225,43061.69496658505,43200.0,3.447353276691639,12.200432498933232,56.45792598871796,98.9730449778961
2026-11-04,PRJ0082,0.0373847686930905,9.813066921156326,1197595.202283713,1144529.7618079844,112452.0505141693,4984886.998507217,43059.5923867425,43200.0,0.6902775391766611,33.91314938791812,41.01399164432057,99.41795842881534
2026-11-05,PRJ0082,0.0369675497630041,0.0,987087.410280309,1534404.8738838988,141181.13470448472,2635525.7221372137,43132.29014800544,43200.0,2.743553720688777,24.846820438586203,65.7819314537519,99.09017800930596
2026-11-06,PRJ0082,0.0840013662579867,16.0577744230227,1178047.919701768,1156369.1451587535,195997.74809350775,3811918.087237695,43209.95232484459,43200.0,1.0747607989850845,27.004108069285778,31.44776727065665,99.19135574234195
2026-11-07,PRJ0082,0.068808598699226,4.063905498323248,1044564.6394218748,1452722.5917139356,253999.4610173411,2617297.887218626,43183.93190384779,43200.0,2.912310854848097,42.63572171028834,34.076918961342066,99.16699006791224
2026-11-08,PRJ0082,0.0347798830465293,5.992838966393472,1119792.0468220217,743404.1655514814,217853.90571379237,1355388.5992695107,43031.65619589213,43200.0,2.5780676047242483,39.692473705762374,44.49156676798725,98.991233110948
2026-11-09,PRJ0082,0.0497198038563053,10.797158984179624,1216727.9665901558,1736452.1716675318,200934.60190374195,3286958.754898923,43048.04034322837,43200.0,3.5862373019813982,20.581391570814567,61.726853899567665,98.99366237302822
2026-11-10,PRJ0082,0.056955875141168,15.468898405986424,1437125.7197126378,1127278.4731735075,147005.8431229708,3709117.81027339,43134.44217206192,43200.0,2.1462570239673138,34.35637221667268,50.74324539677711,99.63004958931674
2026-11-11,PRJ0082,0.0980050729504183,3.322627944487744,1419587.577226231,898013.1674128268,211650.7454150897,3368467.727027185,43116.41943318296,43200.0,4.647083351806383,9.815884412551044,65.53237286595808,98.4490280400764
2026-11-12,PRJ0082,0.0331804204758897,3.8152365494734024,1916328.2803426331,1216611.717536057,187317.98717015045,1357259.5272929478,43106.701933610566,43200.0,2.318548925168668,29.29518686855044,59.081911163600864,99.17396361880355
2026-11-13,PRJ0082,0.0445731748161747,7.800462026400925,1451998.0395400503,1013550.8134173298,188625.34139916667,1666116.7640394685,43080.598497298226,43200.0,2.0552538562682874,26.34904007830841,56.03688437845108,98.69923034610784
2026-11-14,PRJ0082,0.032530047786963,8.971851545090688,1220884.6724233918,1343325.2231769136,163227.35129132096,3206255.2431378276,43140.3114738752,43200.0,4.923817206548787,34.947994580636845,56.01467222752103,98.4445126735823
2026-11-15,PRJ0082,0.0694551253718777,15.74650138265715,1265406.2088482212,2100085.842118727,239344.4475290542,2096706.7878014287,43040.343976643686,43200.0,4.015156887492264,18.87563106595727,50.48693820338088,99.2749072299056
2026-11-16,PRJ0082,0.036419699260193,14.086903658479384,869812.3334010723,1848196.0214988056,156900.45355128258,4813775.750266537,43148.0050567403,43200.0,4.427466273728841,73.92090568633017,50.65300956163903,99.74788141798932
2026-11-17,PRJ0082,0.0141839585642257,14.429523300249286,1008896.0692687924,1695720.8495891562,195537.29061969375,3677694.736816823,43171.45056663237,43200.0,1.1771893303710657,22.08296593279148,51.34646417968504,98.95285633074214
2026-11-18,PRJ0082,0.0562854139333601,0.0,1127962.0900978474,874387.7857540397,130710.78792434571,1940166.5899142032,43130.22773260259,43200.0,1.8985908301820709,17.1060531090245,41.28795927421107,99.01273430251236
